epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,884.141,0.67855,0.29862,0.93833,0.81968,0.79843,0.85327,0.65808,1.14024,0.47774,1.17373,8.55016e-05,8.55016e-05,8.55016e-05
64,897.94,0.6925,0.30427,0.94001,0.82153,0.76281,0.84297,0.64764,1.16455,0.50212,1.18565,8.52516e-05,8.52516e-05,8.52516e-05
65,911.713,0.6892,0.31167,0.93751,0.85787,0.77182,0.86881,0.65847,1.1586,0.50899,1.18348,8.50016e-05,8.50016e-05,8.50016e-05
66,925.441,0.68435,0.29938,0.93305,0.76259,0.82556,0.87459,0.65355,1.16043,0.48356,1.18408,8.47516e-05,8.47516e-05,8.47516e-05
67,939.502,0.68445,0.29969,0.93863,0.80791,0.83487,0.86606,0.65544,1.1603,0.48108,1.19308,8.45017e-05,8.45017e-05,8.45017e-05
68,953.446,0.68244,0.29606,0.93618,0.84898,0.80454,0.87158,0.6639,1.1316,0.46861,1.18129,8.42517e-05,8.42517e-05,8.42517e-05
69,967.499,0.6718,0.29327,0.92535,0.88351,0.76784,0.86565,0.66199,1.15609,0.4772,1.18519,8.40017e-05,8.40017e-05,8.40017e-05
70,981.391,0.66475,0.29546,0.93228,0.83894,0.78856,0.86682,0.65647,1.16524,0.48242,1.1853,8.37517e-05,8.37517e-05,8.37517e-05
71,995.441,0.65637,0.28983,0.92655,0.87457,0.79305,0.86631,0.65438,1.16422,0.48173,1.18151,8.35017e-05,8.35017e-05,8.35017e-05
72,1009.57,0.66428,0.29438,0.92811,0.84403,0.80599,0.86419,0.66582,1.16359,0.48191,1.18295,8.32518e-05,8.32518e-05,8.32518e-05
73,1023.65,0.6647,0.30404,0.93389,0.85866,0.81598,0.85634,0.65431,1.14863,0.47733,1.18099,8.30018e-05,8.30018e-05,8.30018e-05
74,1038.05,0.6719,0.28942,0.92992,0.79663,0.82932,0.84986,0.65952,1.1493,0.47308,1.18073,8.27518e-05,8.27518e-05,8.27518e-05
75,1051.86,0.66835,0.2869,0.9308,0.79861,0.82504,0.85291,0.67002,1.15741,0.4788,1.19449,8.25018e-05,8.25018e-05,8.25018e-05
76,1065.55,0.6488,0.2821,0.92459,0.85663,0.79957,0.87263,0.67359,1.15488,0.47119,1.19837,8.22519e-05,8.22519e-05,8.22519e-05
77,1079.39,0.6396,0.28241,0.91762,0.88248,0.77868,0.87557,0.66824,1.1492,0.45975,1.18897,8.20019e-05,8.20019e-05,8.20019e-05
78,1093.1,0.64853,0.28472,0.92031,0.88083,0.7777,0.87519,0.6648,1.15364,0.46879,1.19522,8.17519e-05,8.17519e-05,8.17519e-05
79,1106.93,0.64311,0.28077,0.91299,0.8508,0.79871,0.87833,0.65924,1.16781,0.47058,1.20155,8.15019e-05,8.15019e-05,8.15019e-05
