epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,2451.35,1.11551,0.89405,0.93256,0.78477,0.65615,0.74498,0.53551,1.23545,0.87011,0.99325,1.04414e-05,1.04414e-05,1.04414e-05
173,2465.41,1.08893,0.88119,0.93086,0.79543,0.65176,0.74459,0.53439,1.23043,0.86717,0.99151,1.01048e-05,1.01048e-05,1.01048e-05
174,2479.63,1.09895,0.87467,0.92944,0.79637,0.64056,0.74093,0.53578,1.2328,0.86963,0.99234,9.7682e-06,9.7682e-06,9.7682e-06
175,2494.14,1.10419,0.89906,0.92562,0.77812,0.66341,0.74217,0.53301,1.2356,0.87294,0.993,9.4316e-06,9.4316e-06,9.4316e-06
176,2508.22,1.11546,0.88045,0.93038,0.81136,0.63978,0.75264,0.53921,1.23158,0.86998,0.99217,9.095e-06,9.095e-06,9.095e-06
177,2522.31,1.11558,0.87898,0.9282,0.80506,0.64411,0.74988,0.53717,1.23356,0.86722,0.99198,8.7584e-06,8.7584e-06,8.7584e-06
178,2536.35,1.1168,0.87569,0.92887,0.80476,0.65156,0.74642,0.53842,1.23237,0.86546,0.99361,8.4218e-06,8.4218e-06,8.4218e-06
179,2550.44,1.10908,0.87928,0.93271,0.79701,0.65295,0.74638,0.54048,1.23069,0.86566,0.99259,8.0852e-06,8.0852e-06,8.0852e-06
180,2564.53,1.12688,0.88732,0.93529,0.79588,0.65435,0.75157,0.53801,1.23751,0.86837,0.99336,7.7486e-06,7.7486e-06,7.7486e-06
181,2578.63,1.10031,0.87953,0.92941,0.80919,0.64288,0.74862,0.53957,1.23123,0.86392,0.99127,7.412e-06,7.412e-06,7.412e-06
182,2592.74,1.10942,0.86868,0.93278,0.80818,0.64535,0.74966,0.53932,1.22999,0.86126,0.99117,7.0754e-06,7.0754e-06,7.0754e-06
183,2606.93,1.1072,0.8772,0.93438,0.794,0.65775,0.75561,0.54388,1.2289,0.86473,0.99126,6.7388e-06,6.7388e-06,6.7388e-06
184,2621.06,1.09765,0.868,0.93023,0.80313,0.65373,0.75016,0.53872,1.23377,0.86685,0.99248,6.4022e-06,6.4022e-06,6.4022e-06
185,2635.66,1.09845,0.86823,0.92724,0.81834,0.62924,0.75502,0.5419,1.23657,0.867,0.99241,6.0656e-06,6.0656e-06,6.0656e-06
186,2649.96,1.10901,0.8731,0.93487,0.82609,0.6257,0.7527,0.5436,1.23398,0.86744,0.9926,5.729e-06,5.729e-06,5.729e-06
187,2664.44,1.09366,0.85456,0.92587,0.81044,0.63165,0.74893,0.54115,1.23255,0.86521,0.99238,5.3924e-06,5.3924e-06,5.3924e-06
188,2678.68,1.10236,0.87402,0.929,0.81527,0.63129,0.7516,0.54122,1.23164,0.86291,0.9919,5.0558e-06,5.0558e-06,5.0558e-06
189,2693.32,1.08667,0.86414,0.92947,0.82583,0.62721,0.75379,0.54309,1.23064,0.86105,0.99082,4.7192e-06,4.7192e-06,4.7192e-06
190,2707.38,1.10715,0.88646,0.92981,0.82404,0.62929,0.75429,0.54221,1.22955,0.86273,0.99072,4.3826e-06,4.3826e-06,4.3826e-06
191,2752.06,1.21214,1.03276,0.97896,0.80418,0.6103,0.70023,0.48751,1.30342,0.94735,1.01762,4.046e-06,4.046e-06,4.046e-06
192,2766.44,1.15378,0.95148,0.96894,0.75769,0.61354,0.6762,0.47199,1.32686,0.97142,1.02589,3.7094e-06,3.7094e-06,3.7094e-06
193,2780.39,1.12897,0.91879,0.95827,0.76192,0.62265,0.68693,0.47934,1.3175,0.95168,1.02193,3.3728e-06,3.3728e-06,3.3728e-06
194,2794.38,1.12722,0.91909,0.96241,0.74453,0.6396,0.69222,0.48581,1.30756,0.94049,1.01861,3.0362e-06,3.0362e-06,3.0362e-06
195,2808.67,1.10074,0.89247,0.95136,0.74971,0.63386,0.70275,0.49103,1.30629,0.93358,1.01832,2.6996e-06,2.6996e-06,2.6996e-06
196,2822.58,1.10422,0.88687,0.95232,0.75265,0.63676,0.70668,0.49942,1.30556,0.93121,1.01736,2.363e-06,2.363e-06,2.363e-06
197,2836.44,1.11072,0.89711,0.95401,0.7584,0.63612,0.70864,0.50404,1.29998,0.92888,1.01535,2.0264e-06,2.0264e-06,2.0264e-06
198,2850.33,1.12594,0.93346,0.95535,0.77239,0.63445,0.70861,0.50391,1.29811,0.92612,1.01464,1.6898e-06,1.6898e-06,1.6898e-06
199,2864.29,1.09559,0.867,0.95221,0.77418,0.63044,0.71338,0.50634,1.29761,0.92267,1.01414,1.3532e-06,1.3532e-06,1.3532e-06
200,2878.27,1.11242,0.87943,0.95622,0.76961,0.63254,0.71365,0.50754,1.29508,0.92156,1.01308,1.0166e-06,1.0166e-06,1.0166e-06
