epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,4467.29,0.87948,0.49162,1.64385,0.96069,1,0.99378,0.97291,0.49815,0.3572,1.65583,3.41596e-05,3.41596e-05,3.41596e-05
54,4551.66,0.86713,0.48668,1.64371,0.92148,0.99539,0.995,0.95129,0.56007,0.30007,1.67081,3.39319e-05,3.39319e-05,3.39319e-05
55,4635.61,0.86433,0.48901,1.6448,0.95376,0.99309,0.995,0.97394,0.45052,0.27248,1.60427,3.37042e-05,3.37042e-05,3.37042e-05
56,4720.06,0.84286,0.47499,1.63711,0.97566,1,0.995,0.97763,0.47459,0.27266,1.59435,3.34765e-05,3.34765e-05,3.34765e-05
57,4804.53,0.85829,0.48275,1.64612,0.98209,0.99599,0.995,0.98101,0.44469,0.3042,1.59572,3.32488e-05,3.32488e-05,3.32488e-05
58,4888.76,0.85698,0.47477,1.64307,0.97751,1,0.995,0.97289,0.50384,0.28404,1.61892,3.30211e-05,3.30211e-05,3.30211e-05
59,4972.91,0.85271,0.47461,1.63967,0.98925,0.99806,0.995,0.9809,0.44882,0.23403,1.62581,3.27934e-05,3.27934e-05,3.27934e-05
60,5057.08,0.84423,0.4729,1.64139,0.96181,0.99467,0.995,0.97289,0.46329,0.28283,1.63666,3.25657e-05,3.25657e-05,3.25657e-05
61,5141.17,0.83276,0.46273,1.63484,0.97854,1,0.995,0.98394,0.38965,0.23991,1.57726,3.2338e-05,3.2338e-05,3.2338e-05
62,5225.66,0.81253,0.45349,1.6366,0.98493,1,0.995,0.97461,0.43645,0.26057,1.61229,3.21103e-05,3.21103e-05,3.21103e-05
63,5309.96,0.82181,0.46007,1.63104,0.9717,0.9966,0.995,0.97645,0.36082,0.20919,1.58973,3.18826e-05,3.18826e-05,3.18826e-05
64,5394.13,0.81441,0.45623,1.63396,0.97823,1,0.995,0.97796,0.37203,0.21465,1.57029,3.16549e-05,3.16549e-05,3.16549e-05
65,5478.34,0.81403,0.45037,1.6304,0.95515,0.97153,0.98583,0.97423,0.37052,0.29466,1.58529,3.14272e-05,3.14272e-05,3.14272e-05
66,5562.55,0.81564,0.45167,1.63338,0.96607,0.99471,0.995,0.98089,0.4182,0.23709,1.58019,3.11995e-05,3.11995e-05,3.11995e-05
67,5646.52,0.7985,0.4441,1.63113,0.98926,1,0.995,0.98038,0.4158,0.23221,1.58734,3.09718e-05,3.09718e-05,3.09718e-05
68,5730.66,0.80276,0.4432,1.63548,0.98761,1,0.995,0.97707,0.38922,0.24193,1.58689,3.07441e-05,3.07441e-05,3.07441e-05
69,5814.76,0.79729,0.44438,1.62871,0.98615,1,0.995,0.97289,0.41662,0.21824,1.61207,3.05164e-05,3.05164e-05,3.05164e-05
70,5898.84,0.80357,0.43667,1.62817,0.98748,0.99076,0.995,0.97492,0.42263,0.23817,1.59805,3.02887e-05,3.02887e-05,3.02887e-05
71,5982.86,0.79935,0.44119,1.63636,0.98613,1,0.995,0.96459,0.41273,0.22347,1.60227,3.0061e-05,3.0061e-05,3.0061e-05
72,6067.09,0.79158,0.43757,1.62825,0.98273,0.98831,0.995,0.97338,0.41807,0.25772,1.60809,2.98333e-05,2.98333e-05,2.98333e-05
73,6151.18,0.77653,0.42903,1.62952,0.97598,1,0.995,0.95461,0.48594,0.27805,1.69971,2.96056e-05,2.96056e-05,2.96056e-05
74,6235.37,0.79448,0.43744,1.62454,0.98469,1,0.995,0.96068,0.4387,0.2437,1.68566,2.93779e-05,2.93779e-05,2.93779e-05
75,6319.44,0.77955,0.42622,1.62354,0.95864,0.99646,0.995,0.96589,0.4419,0.2433,1.64831,2.91502e-05,2.91502e-05,2.91502e-05
76,6403.47,0.77023,0.41963,1.62329,0.97745,1,0.995,0.96633,0.39645,0.24267,1.61838,2.89225e-05,2.89225e-05,2.89225e-05
77,6487.66,0.76518,0.42207,1.62294,0.97541,1,0.995,0.9621,0.43399,0.25936,1.71709,2.86948e-05,2.86948e-05,2.86948e-05
78,6571.82,0.77142,0.42186,1.62377,0.90511,0.96296,0.98583,0.9587,0.39636,0.30091,1.61548,2.84671e-05,2.84671e-05,2.84671e-05
79,6655.9,0.7767,0.42455,1.62071,0.96678,0.95892,0.97667,0.95432,0.37236,0.27379,1.57529,2.82394e-05,2.82394e-05,2.82394e-05
80,6739.98,0.75646,0.41516,1.61558,0.95745,1,0.995,0.96358,0.35955,0.37144,1.58652,2.80117e-05,2.80117e-05,2.80117e-05
81,6824.25,0.75746,0.41092,1.62127,0.98428,0.95659,0.98033,0.96928,0.38751,0.25932,1.57054,2.7784e-05,2.7784e-05,2.7784e-05
82,6908.42,0.75467,0.40829,1.61668,0.99048,1,0.995,0.97571,0.37663,0.22909,1.58496,2.75563e-05,2.75563e-05,2.75563e-05
83,6992.49,0.7435,0.40436,1.61423,0.98185,1,0.995,0.97579,0.36901,0.24149,1.59203,2.73286e-05,2.73286e-05,2.73286e-05
84,7077.51,0.75238,0.41566,1.6198,0.96376,0.99363,0.995,0.97289,0.3991,0.28504,1.59069,2.71009e-05,2.71009e-05,2.71009e-05
85,7161.85,0.74034,0.40547,1.6165,0.97077,1,0.995,0.97348,0.38941,0.24177,1.57708,2.68732e-05,2.68732e-05,2.68732e-05
86,7246.11,0.74426,0.40533,1.61869,0.94446,1,0.995,0.97958,0.36883,0.27843,1.56963,2.66455e-05,2.66455e-05,2.66455e-05
87,7330.32,0.74546,0.40337,1.61935,0.96419,0.988,0.995,0.98394,0.39271,0.25061,1.56515,2.64178e-05,2.64178e-05,2.64178e-05
88,7414.64,0.7366,0.39697,1.61425,0.99024,1,0.995,0.98394,0.34794,0.21015,1.56025,2.61901e-05,2.61901e-05,2.61901e-05
89,7498.7,0.73817,0.40042,1.61514,0.96183,1,0.995,0.9809,0.35931,0.26068,1.57852,2.59624e-05,2.59624e-05,2.59624e-05
90,7582.69,0.72548,0.3921,1.61732,0.9594,1,0.995,0.97381,0.34947,0.25494,1.57133,2.57347e-05,2.57347e-05,2.57347e-05
91,7666.74,0.7208,0.39119,1.61402,0.96153,1,0.995,0.97578,0.38221,0.26836,1.5812,2.5507e-05,2.5507e-05,2.5507e-05
92,7750.65,0.7256,0.39249,1.61449,0.98669,1,0.995,0.9751,0.40491,0.24096,1.61265,2.52793e-05,2.52793e-05,2.52793e-05
93,7834.56,0.71955,0.38795,1.60667,0.97712,0.99415,0.995,0.96996,0.39888,0.24481,1.60455,2.50516e-05,2.50516e-05,2.50516e-05
94,7918.59,0.71016,0.38977,1.61416,0.95466,1,0.995,0.97334,0.37653,0.2462,1.5854,2.48239e-05,2.48239e-05,2.48239e-05
95,8002.46,0.71996,0.39277,1.61233,0.98746,1,0.995,0.98394,0.33964,0.21442,1.56429,2.45962e-05,2.45962e-05,2.45962e-05
96,8086.22,0.71054,0.38203,1.60598,0.97136,0.99774,0.995,0.97668,0.35358,0.23106,1.57908,2.43685e-05,2.43685e-05,2.43685e-05
97,8170.02,0.71068,0.38853,1.61118,0.98715,1,0.995,0.9757,0.39405,0.21004,1.58396,2.41408e-05,2.41408e-05,2.41408e-05
98,8253.76,0.70874,0.37703,1.60796,0.94981,0.98255,0.995,0.99196,0.34181,0.2664,1.57015,2.39131e-05,2.39131e-05,2.39131e-05
99,8337.63,0.70899,0.38581,1.60357,0.97636,0.99856,0.995,0.98434,0.35414,0.21939,1.56447,2.36854e-05,2.36854e-05,2.36854e-05
100,8421.91,0.69697,0.37785,1.60884,0.99132,1,0.995,0.98016,0.394,0.21118,1.58124,2.34577e-05,2.34577e-05,2.34577e-05
101,8506.1,0.70925,0.38726,1.61055,0.98687,1,0.995,0.97824,0.36509,0.20532,1.57836,2.323e-05,2.323e-05,2.323e-05
102,8590.39,0.68921,0.37379,1.60764,0.98906,1,0.995,0.98616,0.3685,0.19515,1.56557,2.30023e-05,2.30023e-05,2.30023e-05
103,8674.45,0.6984,0.37947,1.61169,0.973,1,0.995,0.98394,0.33169,0.18153,1.56498,2.27746e-05,2.27746e-05,2.27746e-05
104,8758.26,0.69195,0.37311,1.60339,0.98987,1,0.995,0.98518,0.30181,0.17328,1.55749,2.25469e-05,2.25469e-05,2.25469e-05
105,8842.1,0.68075,0.37359,1.60647,0.98538,1,0.995,0.995,0.31215,0.19375,1.55393,2.23192e-05,2.23192e-05,2.23192e-05
106,8926.15,0.691,0.37283,1.60198,0.95684,1,0.995,0.98394,0.33876,0.22191,1.55534,2.20915e-05,2.20915e-05,2.20915e-05
107,9010.18,0.69006,0.37065,1.60617,0.98963,1,0.995,0.98828,0.33368,0.19198,1.55826,2.18638e-05,2.18638e-05,2.18638e-05
108,9094.15,0.69011,0.37318,1.60816,0.97755,0.98669,0.995,0.995,0.2984,0.24235,1.54962,2.16361e-05,2.16361e-05,2.16361e-05
109,9178.03,0.68347,0.37379,1.60214,0.98769,1,0.995,0.98805,0.32636,0.19215,1.56665,2.14084e-05,2.14084e-05,2.14084e-05
110,9261.63,0.67703,0.36928,1.6049,0.98539,0.99813,0.995,0.98288,0.32795,0.18626,1.56573,2.11807e-05,2.11807e-05,2.11807e-05
111,9345.39,0.67382,0.36635,1.60153,0.9899,1,0.995,0.98093,0.32003,0.17666,1.56584,2.0953e-05,2.0953e-05,2.0953e-05
112,9429.13,0.67395,0.36436,1.60158,0.98632,1,0.995,0.99196,0.31072,0.18257,1.55751,2.07253e-05,2.07253e-05,2.07253e-05
113,9513.69,0.6673,0.36513,1.5993,0.98658,1,0.995,0.98394,0.32906,0.19043,1.56573,2.04976e-05,2.04976e-05,2.04976e-05
114,9597.71,0.67327,0.3636,1.60307,0.99323,1,0.995,0.99196,0.31559,0.17283,1.5646,2.02699e-05,2.02699e-05,2.02699e-05
115,9681.58,0.6653,0.35473,1.5994,0.9895,0.99392,0.995,0.99196,0.30392,0.19304,1.55541,2.00422e-05,2.00422e-05,2.00422e-05
116,9765.64,0.66145,0.35971,1.60086,0.98738,1,0.995,0.995,0.29536,0.19818,1.55435,1.98145e-05,1.98145e-05,1.98145e-05
117,9849.63,0.66302,0.35801,1.60049,0.95583,0.99525,0.995,0.98947,0.30628,0.25042,1.56024,1.95868e-05,1.95868e-05,1.95868e-05
118,9933.47,0.65977,0.35676,1.59993,0.99392,1,0.995,0.99196,0.28698,0.18211,1.56375,1.93591e-05,1.93591e-05,1.93591e-05
119,10017.3,0.66109,0.36337,1.60377,0.99408,1,0.995,0.98548,0.30166,0.18339,1.56732,1.91314e-05,1.91314e-05,1.91314e-05
120,10101.3,0.66113,0.35419,1.59889,0.99077,1,0.995,0.98947,0.29897,0.1778,1.55807,1.89037e-05,1.89037e-05,1.89037e-05
121,10185.1,0.66309,0.35746,1.60193,0.98221,1,0.995,0.98951,0.30709,0.18818,1.55489,1.8676e-05,1.8676e-05,1.8676e-05
122,10268.9,0.65153,0.34997,1.59859,0.97946,0.9982,0.995,0.98752,0.32059,0.18103,1.55869,1.84483e-05,1.84483e-05,1.84483e-05
123,10352.5,0.65461,0.35272,1.59819,0.99185,0.9282,0.995,0.98126,0.30908,0.21567,1.56407,1.82206e-05,1.82206e-05,1.82206e-05
124,10436.4,0.6538,0.35334,1.6028,0.97315,0.99652,0.995,0.98394,0.31936,0.18655,1.55538,1.79929e-05,1.79929e-05,1.79929e-05
125,10520.2,0.65612,0.35223,1.60085,0.93511,1,0.995,0.99133,0.32662,0.25004,1.55838,1.77652e-05,1.77652e-05,1.77652e-05
126,10603.8,0.64913,0.35138,1.6015,0.98792,0.99498,0.995,0.995,0.28498,0.19009,1.55769,1.75375e-05,1.75375e-05,1.75375e-05
127,10687.6,0.64836,0.3492,1.59989,0.99241,1,0.995,0.98394,0.29934,0.17921,1.55708,1.73098e-05,1.73098e-05,1.73098e-05
128,10771.3,0.63761,0.34269,1.59606,0.98288,1,0.995,0.9858,0.31123,0.207,1.5559,1.70821e-05,1.70821e-05,1.70821e-05
129,10855.1,0.64585,0.3516,1.59777,0.99169,1,0.995,0.98752,0.30372,0.18482,1.55765,1.68544e-05,1.68544e-05,1.68544e-05
130,10938.8,0.63616,0.3414,1.59349,0.99291,1,0.995,0.98752,0.31054,0.17633,1.5573,1.66267e-05,1.66267e-05,1.66267e-05
131,11022.6,0.65086,0.35248,1.59417,0.99232,1,0.995,0.99012,0.29731,0.17313,1.55801,1.6399e-05,1.6399e-05,1.6399e-05
132,11106.2,0.63885,0.34414,1.59528,0.97331,0.98822,0.995,0.99207,0.285,0.20194,1.55199,1.61713e-05,1.61713e-05,1.61713e-05
133,11190,0.6432,0.34723,1.59551,0.97752,1,0.995,0.99353,0.27846,0.19441,1.55091,1.59436e-05,1.59436e-05,1.59436e-05
134,11273.7,0.63239,0.33991,1.59436,0.97586,1,0.995,0.995,0.27018,0.18765,1.55053,1.57159e-05,1.57159e-05,1.57159e-05
135,11357.4,0.62685,0.33636,1.58988,0.98704,1,0.995,0.9853,0.30242,0.18989,1.55064,1.54882e-05,1.54882e-05,1.54882e-05
