epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,252.1,0.88471,0.6789,1.00037,0.72827,0.74494,0.78779,0.57977,1.15277,0.61675,1.0738,8.75013e-05,8.75013e-05,8.75013e-05
56,256.523,0.89061,0.67112,0.99687,0.72503,0.7496,0.79337,0.59774,1.14169,0.60964,1.08114,8.72514e-05,8.72514e-05,8.72514e-05
57,260.988,0.86885,0.68066,0.99702,0.72695,0.76141,0.79579,0.59434,1.17163,0.61746,1.08739,8.70014e-05,8.70014e-05,8.70014e-05
58,265.39,0.87961,0.68257,0.99436,0.74467,0.73402,0.80812,0.60318,1.14543,0.60553,1.07203,8.67514e-05,8.67514e-05,8.67514e-05
59,269.797,0.89478,0.66715,0.99877,0.75249,0.71688,0.7925,0.58404,1.15687,0.60878,1.08643,8.65014e-05,8.65014e-05,8.65014e-05
60,274.206,0.88971,0.66938,1.00563,0.77096,0.73444,0.80222,0.60249,1.1592,0.60695,1.08068,8.62515e-05,8.62515e-05,8.62515e-05
61,278.617,0.88246,0.68184,0.98807,0.76443,0.73785,0.80076,0.60256,1.15182,0.60093,1.08095,8.60015e-05,8.60015e-05,8.60015e-05
62,283.015,0.88123,0.66152,0.99962,0.71435,0.72921,0.79738,0.60403,1.15406,0.6159,1.07654,8.57515e-05,8.57515e-05,8.57515e-05
63,287.434,0.86598,0.65368,0.99645,0.70282,0.77344,0.80103,0.59656,1.15394,0.60646,1.08506,8.55016e-05,8.55016e-05,8.55016e-05
64,291.842,0.87877,0.65705,1.00267,0.69596,0.7709,0.79325,0.59885,1.17056,0.59538,1.08397,8.52516e-05,8.52516e-05,8.52516e-05
65,296.293,0.87333,0.70622,0.98934,0.72567,0.73707,0.78947,0.60284,1.14153,0.59992,1.07927,8.50016e-05,8.50016e-05,8.50016e-05
66,300.743,0.87629,0.6468,0.99089,0.69536,0.76936,0.77973,0.60595,1.13867,0.59863,1.07916,8.47516e-05,8.47516e-05,8.47516e-05
67,305.178,0.86619,0.64024,0.98716,0.70896,0.76903,0.7855,0.59745,1.16497,0.59785,1.08443,8.45017e-05,8.45017e-05,8.45017e-05
68,309.608,0.86287,0.63506,0.99017,0.71859,0.78134,0.79414,0.59771,1.13585,0.5839,1.0824,8.42517e-05,8.42517e-05,8.42517e-05
69,314.076,0.86267,0.63549,0.98739,0.69617,0.77285,0.78945,0.59179,1.14149,0.59194,1.07872,8.40017e-05,8.40017e-05,8.40017e-05
70,318.543,0.85599,0.63745,0.98718,0.74367,0.74861,0.79517,0.59876,1.15537,0.59562,1.08789,8.37517e-05,8.37517e-05,8.37517e-05
71,323.106,0.8553,0.63485,0.99084,0.6455,0.81773,0.79026,0.58786,1.1465,0.57767,1.07961,8.35017e-05,8.35017e-05,8.35017e-05
72,327.615,0.83919,0.64285,0.97939,0.72682,0.77983,0.79865,0.59493,1.14569,0.58175,1.08077,8.32518e-05,8.32518e-05,8.32518e-05
73,332.116,0.85229,0.67283,0.99598,0.75878,0.75089,0.79442,0.59308,1.13806,0.58867,1.08037,8.30018e-05,8.30018e-05,8.30018e-05
74,336.613,0.85585,0.62344,0.98333,0.69733,0.75944,0.79269,0.59213,1.1534,0.58104,1.08522,8.27518e-05,8.27518e-05,8.27518e-05
75,341.06,0.86557,0.61541,0.99132,0.77134,0.72709,0.79979,0.61257,1.13946,0.57899,1.08251,8.25018e-05,8.25018e-05,8.25018e-05
76,345.579,0.85242,0.62286,0.98287,0.65605,0.79172,0.78642,0.60098,1.15191,0.5816,1.09067,8.22519e-05,8.22519e-05,8.22519e-05
77,350.014,0.84192,0.60842,0.98162,0.65572,0.78808,0.80163,0.59928,1.14946,0.59203,1.08754,8.20019e-05,8.20019e-05,8.20019e-05
78,354.442,0.85079,0.61609,0.98365,0.72641,0.7582,0.79194,0.60406,1.15199,0.58747,1.09285,8.17519e-05,8.17519e-05,8.17519e-05
