epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,22032.2,0.34664,0.19714,1.56048,0.68701,0.60222,0.67133,0.2933,4.47742,2.79213,4.57674,0.00146125,0.00146125,0.00146125
71,22348.3,0.31398,0.17142,1.55097,0.81742,0.60792,0.70658,0.27886,4.49597,2.78975,4.63674,0.0013375,0.0013375,0.0013375
72,22632.5,0.30861,0.16931,1.54942,0.80932,0.60864,0.70525,0.28404,4.4914,2.78367,4.64182,0.00121375,0.00121375,0.00121375
73,22919.1,0.30849,0.16812,1.54793,0.81415,0.64917,0.70516,0.2993,4.47936,2.8074,4.64616,0.00109,0.00109,0.00109
74,23204.9,0.29959,0.16399,1.55057,0.79858,0.62993,0.69169,0.29527,4.4792,2.84639,4.63551,0.00096625,0.00096625,0.00096625
75,23490.9,0.29735,0.1628,1.54718,0.80185,0.63663,0.69254,0.29495,4.47871,2.89234,4.63537,0.0008425,0.0008425,0.0008425
76,23776.1,0.29531,0.16114,1.54746,0.74479,0.64731,0.69422,0.29447,4.47398,2.91923,4.62688,0.00071875,0.00071875,0.00071875
77,24060.9,0.28857,0.15903,1.54573,0.69258,0.61734,0.66429,0.29214,4.49079,2.93419,4.66501,0.000595,0.000595,0.000595
78,24346,0.28617,0.15648,1.54504,0.68606,0.61419,0.66405,0.29178,4.51138,2.91223,4.69698,0.00047125,0.00047125,0.00047125
79,24631,0.27931,0.15348,1.54554,0.69403,0.59448,0.66761,0.29338,4.51404,2.89146,4.71366,0.0003475,0.0003475,0.0003475
80,24917.1,0.27506,0.15126,1.54377,0.6741,0.63882,0.66209,0.29278,4.5152,2.89356,4.72658,0.00022375,0.00022375,0.00022375
